CSV,ExpDay,Pi,dist_mean,dist_std,vel_mean,vel_std,velC_mean,velC_std,angMC_mean,angMC_std,polarity_mean,polarity_std,rotation_mean,rotation_std,pDist_mean,pDist_std,pDistC_mean,pDistC_std,NearN_mean,NearN_std,angleC_mean,angleC_std
./groupCSVs/groupedgecrop_pi13_group_full_180427.csv,38,pi13,236.79378978037403,119.43774843583236,21.259371095368063,22.057171135017946,0.03738721885633457,0.04863417273767516,0.025662291054003906,0.033313828748884916,0.6473758429423552,0.17529267035416143,0.9356232562056899,0.07730397625107055,279.7681111781625,82.7437862407501,0.16708474199565093,0.2160053243381738,130.170932536102,125.76686089642169,0.014077696071810673,0.018322516618209748
./groupCSVs/groupedgecrop_pi13_group_full_180428.csv,39,pi13,224.1618293260244,111.32460290983927,27.42380394329052,21.82816742451166,0.06975866398645122,0.09047593098618413,0.04095142403291162,0.053360600544192185,0.652238483932373,0.179990452702435,0.9169873983802204,0.09073341973757451,276.6107211236904,83.70879199431336,0.17248841769931264,0.2228199173694481,124.51972303139625,115.43134550278425,0.020579035423592393,0.026695200394226192
./groupCSVs/groupedgecrop_pi13_group_full_180429.csv,40,pi13,212.5169249662867,105.84532769281579,31.605729377133883,22.74423430530307,0.05771394078079071,0.07455545236755318,0.04146521867081254,0.053583981709799805,0.6560164116977372,0.18273302756102433,0.8998920703449244,0.09779294712005158,268.794725702552,83.28987203074583,0.1435178336635884,0.1854414096330752,119.04283726010502,109.21489663163285,0.022768486665593994,0.029437838357923626
./groupCSVs/groupedgecrop_pi13_group_full_180430.csv,41,pi13,237.4358702339253,111.34157278352511,31.25437884874519,21.88564899419787,0.062170422497597605,0.08045022124401673,0.03733567810839318,0.04828399389977105,0.651195067764286,0.1779930282953623,0.9028808208681958,0.0945032236694574,258.15302985194893,87.89503584324768,0.12225496496065082,0.1580229415960497,135.35206852614323,112.04894724455313,0.022057232517028805,0.028762011757215884
./groupCSVs/groupedgecrop_pi13_group_full_180501.csv,42,pi13,248.6879131585969,119.57716495601326,31.522087018594377,23.09998493541965,0.06441841131069136,0.08321825065046279,0.03525806260010275,0.04562414611502522,0.6496325583605985,0.17928225370438633,0.9034633814940461,0.09918799863488556,266.39259383591434,86.83273285439589,0.16181216353959188,0.20898524607103527,139.27873243656262,121.81198939714258,0.016015863754124074,0.021043392933764195
./groupCSVs/groupedgecrop_pi13_group_full_180502.csv,43,pi13,193.77718350934705,93.05772508914596,20.22830896852394,20.485653383409847,0.057706758606435565,0.07470644345071963,0.03587825844388989,0.04666289817757175,0.6389294611185672,0.17240403902356682,0.935207995530473,0.07695798942626401,247.69080144407013,89.17747041438415,0.17969817788496575,0.23203006154320674,109.97418450357159,94.01178284780656,0.012536253571068617,0.01645754626912261
./groupCSVs/groupedgecrop_pi13_group_full_180503.csv,44,pi13,193.18778149688703,91.8035635088728,23.14133279193602,20.914436083309734,0.06647451315091304,0.08594947090507013,0.0498285802929155,0.06440254308323577,0.6516230196318838,0.17792277582817506,0.9280781949612921,0.08614848148886425,257.6125786294811,88.51942615426623,0.17413643164632936,0.22520092658072693,111.1597760040508,102.22369480421487,0.019729794949017363,0.025516727876521234
./groupCSVs/groupedgecrop_pi13_group_full_180504.csv,45,pi13,190.16144604271045,88.77928947671647,24.059796353535063,20.300020877724858,0.05566940494424187,0.07190667924556869,0.030916628013716467,0.039949664318231805,0.6427064961856733,0.17078559373843316,0.9262553882944418,0.07790460369505496,248.97366786095358,86.92932431496786,0.13953655606672327,0.18038628609499505,108.42618141591022,85.90250318592656,0.015873511914528612,0.020920200008758286
./groupCSVs/groupedgecrop_pi13_group_full_180505.csv,46,pi13,185.6276577591756,82.7490608546439,44.96108992641129,19.189297292177606,0.03338580523677567,0.043539519499265614,0.03526301193355655,0.045599170159720474,0.6608115699135164,0.1766318422752033,0.8609944674864839,0.0970768690587391,240.40397381436628,87.38817693893593,0.1428375634850388,0.18452041889111204,109.3975392714556,83.09953219394606,0.030591019812280133,0.03968623038661051
./groupCSVs/groupedgecrop_pi13_group_full_180506.csv,47,pi13,140.2050005000097,64.87778058818843,40.82882229544568,20.450762349230295,0.034776460141116974,0.045045516233035494,0.047626379647403724,0.06156182869945674,0.6764091132906367,0.18993989640760672,0.8817528171812481,0.09368669876897878,259.6187113944708,81.29439596397754,0.22080861459827567,0.28508660764914145,81.29542765258188,66.9357836532199,0.03638511892060862,0.047367377777955105
./groupCSVs/groupedgecrop_pi13_group_full_180507.csv,48,pi13,101.63787398307628,43.488040628871396,36.69723084925262,20.418330763646683,0.05209689222661884,0.06731514068737667,0.06333817427895921,0.08181441488468187,0.6720574165175814,0.1875003530348861,0.8873328706822265,0.09141862415333983,233.66075716669036,92.31266381668486,0.30129799388122613,0.3889830955249818,62.75879922165046,44.742817484058484,0.04091654645424529,0.05294639965023317
./groupCSVs/groupedgecrop_pi13_group_full_180508.csv,49,pi13,115.00907204305702,47.491664937785416,19.325602686792497,14.466681301882863,0.07286188849674428,0.09410178686578723,0.03729675178270414,0.048516270018209726,0.6526708054533248,0.18141799854533938,0.936065358145829,0.06903567758858585,209.1711316409003,96.97796903015212,0.27906139711746314,0.3604453641044362,70.89233191662137,54.548640298444354,0.028021580399203487,0.036424119222239024
./groupCSVs/groupedgecrop_pi13_group_full_180509.csv,50,pi13,115.73874477137386,47.9099844071642,22.122352151420774,16.807372360948197,0.07120866204192208,0.09194274679795358,0.041880057477195545,0.05437859358622629,0.6491626656246196,0.1808468339394245,0.9275770122414954,0.07568004588070511,207.96902455688897,94.05013417125207,0.2599688848355194,0.33563610231565066,71.7644075257568,45.54565700670729,0.025337535103181378,0.03288070920687799
./groupCSVs/groupedgecrop_pi13_group_full_180510.csv,51,pi13,110.67571684745897,44.850901001510266,20.41200647861998,15.532010354820951,0.06913560117982676,0.08929467941733765,0.039297582453908395,0.05104374398677673,0.6466505154044555,0.17800659308914182,0.9343239257183411,0.0699902989175011,221.4719590950959,92.7027783520997,0.2584439440908401,0.3337431151432093,68.93801778919136,54.38371305253512,0.022674943570025537,0.02967186477563115
./groupCSVs/groupedgecrop_pi13_group_full_180511.csv,52,pi13,111.94169267810456,49.207482038754755,23.376363290745527,16.35711074003991,0.05500989189275449,0.07107926589652622,0.04236667775573351,0.054769159250146894,0.6550199213955908,0.1793675861332869,0.9302680738539656,0.0696302713840148,251.9291567136485,86.591136582258,0.2673221055969019,0.34521071756860194,66.08349888510901,52.50737735176505,0.02422133271494841,0.03146966581686959
./groupCSVs/groupedgecrop_pi13_group_full_180512.csv,53,pi13,163.61392551929498,72.0574889623096,22.8577620842293,17.952658438599194,0.053405246598725475,0.06912278014316868,0.029896961532958018,0.03885852588339358,0.6491610186893972,0.17756423972428284,0.9305063243073144,0.0713938427545422,232.90305327225357,90.9486396738043,0.1927721726780478,0.249212877919757,96.81568622058121,72.52991061456208,0.01949776976473272,0.025407477762932337
