CSV,ExpDay,Pi,dist_mean,dist_std,vel_mean,vel_std,velC_mean,velC_std,head_mean,head_std,pDist_mean,pDist_std,pDistC_mean,pDistC_std,NearN_mean,NearN_std,angleC_mean,angleC_std
./groupCSVs/groupedgecrop_pi42_group_full_180327.csv,6,pi42,356.49874032422366,153.67987653355073,30.412663872749242,26.40710168852042,0.03125500682953518,0.04096353362688712,0.006370303107808232,0.008564147600133677,284.7660598264279,79.13874787765431,0.003213028140099957,0.013987317143239624,209.35225543527847,143.22526208487415,0.0029809802941855564,0.0043010360752050066
./groupCSVs/groupedgecrop_pi42_group_full_180328.csv,7,pi42,356.3451542225459,152.02892051899346,28.929588266332114,25.4998078079785,0.049194960946229105,0.06361404686245087,0.019810030242583508,0.025716521882014124,296.98086357773866,73.92319530726168,0.0491793528202461,0.06390826388387362,211.20577824236122,155.73180731068385,0.00528108903831471,0.007442502435997406
./groupCSVs/groupedgecrop_pi42_group_full_180329.csv,8,pi42,370.6408658569019,155.11678647943202,25.57720333406146,26.489276542298725,0.019839288919186973,0.025793029722862647,0.01005841053414917,0.013051427974247987,294.490685748822,71.89448189346811,0.030672105395693008,0.04271632354273215,220.73214819310866,148.61333058334202,0.003947524014846666,0.005644481670896253
./groupCSVs/groupedgecrop_pi42_group_full_180330.csv,9,pi42,386.6077056674547,157.57089733154896,26.109430500398332,26.899394887437932,0.016268019864229925,0.02142716138109413,0.00781005007467267,0.010156644715997025,296.0257713367446,68.72652729280676,0.04525204483714576,0.0591837193729265,233.4784027363714,149.70924433231352,0.004459274246412159,0.0071636519162782296
./groupCSVs/groupedgecrop_pi42_group_full_180331.csv,10,pi42,384.503556108398,155.7753492814066,21.156768384978868,25.0866910258494,0.025258619601336883,0.0329192251277358,0.010939270237997852,0.014381062640493247,299.81085694960905,72.4045675053943,0.03443391803678439,0.04839646153378999,233.2145793376024,149.40464221258512,0.003767450328368144,0.005142852249722064
./groupCSVs/groupedgecrop_pi42_group_full_180401.csv,11,pi42,359.4329322708533,151.0026386693282,24.408650903340934,23.511836842763525,0.023698686253924607,0.030764066956582906,0.012005048270334266,0.01583817042606152,285.2359041551331,81.43124978324714,0.04436724167345763,0.05880622202778843,215.33080627700434,143.09423182433568,0.004799102481451921,0.006769125178921718
./groupCSVs/groupedgecrop_pi42_group_full_180402.csv,12,pi42,352.673316978909,146.81539948095758,22.975383817069286,24.160301445107383,0.04335439178126775,0.05605878848192549,0.021531342883653465,0.02803699255509602,295.140626298776,71.63255373175029,0.05561315865977089,0.07270991631070375,211.27209836174072,150.10911765891737,0.006070474864114946,0.008089619569078029
./groupCSVs/groupedgecrop_pi42_group_full_180403.csv,13,pi42,382.62429853655857,156.8267687985401,15.8193955104363,23.01260863167654,0.010719093396370963,0.01421657778529929,0.006921338994487382,0.009535527506512823,293.6688941142729,77.67823945277343,0.06609122902331022,0.09179564686500041,229.049004525366,145.1964164440483,0.0007307035563920846,0.0033520470270493262
./groupCSVs/groupedgecrop_pi42_group_full_180404.csv,14,pi42,377.7394344293573,167.6448278894671,17.0024514783057,23.52402004850515,0.022077465936659525,0.028926449847867904,0.011555860303124242,0.015275785225855366,308.8459196536552,69.44804505744463,0.0769305686149389,0.10041559052445664,217.56354529531933,162.11356032044657,0.003454020268613452,0.005893117047649293
./groupCSVs/groupedgecrop_pi42_group_full_180405.csv,15,pi42,400.8507450712585,174.04286750495467,14.82859304863919,21.514568924386918,0.0077858262890547,0.010330536123492341,0.007437229876324722,0.009882418053130124,321.8396214842055,62.317853230822294,0.027660634107806066,0.03919811931029396,233.57697833619457,166.30566071574307,0.001357402924154753,0.0033155526492454966
./groupCSVs/groupedgecrop_pi42_group_full_180406.csv,16,pi42,372.92944504478487,163.45437088483476,14.66464642300744,21.53344113553338,0.015468519608569048,0.02026162178780742,0.010006006193029444,0.013423115546071859,305.5968094557837,76.92440543164763,0.053686954801037724,0.07168167968804412,216.11617818881822,155.1097424444029,0.0007001631168501287,0.00354505109752761
./groupCSVs/groupedgecrop_pi42_group_full_180407.csv,17,pi42,357.49529977719044,157.57801071545967,17.688140082457682,21.078103581490904,0.019081624694565445,0.02512603203637558,0.011593968177600198,0.015313924882693484,297.5030922620185,81.66703833074041,0.051991560287019845,0.0696715213602571,207.12517741605646,149.0105204252703,0.003374260159013695,0.005691791198668301
./groupCSVs/groupedgecrop_pi42_group_full_180408.csv,18,pi42,372.24071092087166,161.01085885882497,19.132455497688998,21.84206592329443,0.0186165783842139,0.024170097184576432,0.008234860957826466,0.01125110376332159,302.7917122478136,75.47992047534485,0.06450500429027081,0.08573028840561242,216.27077201866825,151.39175917860325,0.0024963589635446414,0.004409320898696424
./groupCSVs/groupedgecrop_pi42_group_full_180409.csv,19,pi42,358.00120384369046,165.59928260779898,19.218495205733795,21.302977670145157,0.028380515934126077,0.03681459031610845,0.017290392572910037,0.02291144648586974,314.21458880039035,65.33461955608776,0.04389606376353333,0.059580089615424,203.5423744343123,156.42298549001296,0.0028292570390506693,0.005022227531799584
./groupCSVs/groupedgecrop_pi42_group_full_180410.csv,20,pi42,381.197621359735,163.83490248207704,10.509604841731061,17.406985681185077,0.02112267129704705,0.027815955140381685,0.00964467870443576,0.012859579004088071,314.3536723927494,72.18091328717452,0.06297716797436131,0.08573528682326591,223.65478407274196,157.32678458531365,-4.588334959892375e-05,0.00320083203224036
./groupCSVs/groupedgecrop_pi42_group_full_180411.csv,21,pi42,403.89329920622214,168.73061760182446,8.58337035750497,15.986336802671293,0.004212862297573321,0.00592091040714986,0.0033980996542202976,0.005309774911088384,317.1630619881868,68.58582336963434,0.012123416553869627,0.03396895007777811,237.61180289716893,152.3058175242938,0.0002733923458095703,0.003978674616613083
./groupCSVs/groupedgecrop_pi42_group_full_180412.csv,22,pi42,374.9514331401252,157.9391380792245,10.3553830738796,16.41404344048202,0.007260542501080758,0.010324781046688545,0.002628674364466078,0.004330158163985399,299.1834264388473,78.87506399834648,0.0733665864248765,0.10471001255273443,220.44012746966465,141.97054060891028,-0.000114372638976394,0.002298454428246901
./groupCSVs/groupedgecrop_pi42_group_full_180413.csv,23,pi42,350.1433096831217,152.70155173243577,11.65873929521527,17.76410488599282,0.01851113448819996,0.02422494747717221,0.0073404466903066665,0.010128110695339722,290.86195841302043,85.1486530608154,0.08206509942509507,0.10623517215324524,204.18111188194717,143.92305964738475,0.0015237758716271418,0.0036042664193152185
./groupCSVs/groupedgecrop_pi42_group_full_180414.csv,24,pi42,337.02081763597005,152.27937719508355,19.224615376460395,19.43149379847742,0.02226681002802256,0.028969146009206557,0.014700894356914976,0.019176937324727996,295.49110280571347,85.52108880086854,0.061001840608161884,0.08175227689479497,194.0588290819793,146.11901872815488,0.0029839264943802364,0.004190746493976464
./groupCSVs/groupedgecrop_pi42_group_full_180415.csv,25,pi42,256.78109852989314,121.94185216773388,30.156172764901783,21.582329157250722,0.03635145522267648,0.047231331542641294,0.026825223969138896,0.03485394884258771,281.5661292841542,83.02133765060529,0.10536057544452544,0.1366140871511859,147.5301649137121,128.00890257656,0.008942628676900162,0.012054580381806216
./groupCSVs/groupedgecrop_pi42_group_full_180416.csv,26,pi42,329.42800502691523,140.128847011467,17.962402031457774,16.252655953601526,0.02225108563478601,0.029291728815732734,0.0060356055643026475,0.009561661980852404,269.93208964472524,93.78969866825119,0.08109883662765018,0.10628740220355577,196.8584055375223,133.55609567470893,0.0033002138472873117,0.005101597895671423
